date,PM2.5,PM10,NO2,SO2,CO,O3,AQI,temp_mean_C,temp_min_C,temp_max_C,precipitation_mm,humidity_percent,wind_speed_ms,year,month,season,is_weekend,PM2.5_lag_1d,PM2.5_lag_7d,PM2.5_lag_30d,PM10_lag_1d,PM10_lag_7d,PM10_lag_30d,NO2_lag_1d,NO2_lag_7d,NO2_lag_30d,SO2_lag_1d,SO2_lag_7d,SO2_lag_30d,CO_lag_1d,CO_lag_7d,CO_lag_30d,O3_lag_1d,O3_lag_7d,O3_lag_30d,AQI_lag_1d,AQI_lag_7d,AQI_lag_30d,PM2.5_rolling_mean_7d,PM2.5_rolling_max_7d,PM2.5_rolling_std_7d,PM2.5_rolling_mean_30d,PM2.5_rolling_max_30d,PM2.5_rolling_std_30d,PM10_rolling_mean_7d,PM10_rolling_max_7d,PM10_rolling_std_7d,PM10_rolling_mean_30d,PM10_rolling_max_30d,PM10_rolling_std_30d,AQI_rolling_mean_7d,AQI_rolling_max_7d,AQI_rolling_std_7d,AQI_rolling_mean_30d,AQI_rolling_max_30d,AQI_rolling_std_30d,PM2.5_change_7d,PM2.5_change_30d,PM2.5_trend_7d,PM10_change_7d,PM10_change_30d,PM10_trend_7d,AQI_change_7d,AQI_change_30d,AQI_trend_7d,AQHI,Weather_Comfort_Index,Pollution_Severity,Seasonal_Pollution_Index,forest_cover_sq_km,total_green_cover_sq_km,green_cover_percentage,total_species,threatened_species,population,density_per_sq_km,total_vehicles,Heat_Stress_Index,Wind_Dispersion_Effect,Emission_Pressure,Green_Cooling_Effect,day_of_year,day_of_year_sin,day_of_year_cos,month_sin,month_cos,Ecosystem_Health_Score,EHS_Category
2019-03-14,133.26666666666668,141.53333333333333,35.833333333333336,10.833333333333334,1.3666666666666665,52.0,303.0,18.42,11.38,26.5,1.29,46.5,3.23,2019,3,Summer,0,132.94166666666666,134.82500000000002,148.70000000000002,224.875,162.24166666666667,304.01666666666665,37.833333333333336,32.333333333333336,39.16666666666666,9.333333333333334,11.0,12.333333333333334,1.4766666666666666,1.4433333333333334,1.5633333333333332,53.0,51.0,52.16666666666666,303.8333333333333,302.6666666666667,321.5,112.01428571428572,147.14166666666668,25.722282688742258,133.53361111111113,190.825,34.930854350389815,193.82142857142858,224.875,33.1222751699485,225.14083333333335,334.3833333333333,46.77572813006447,250.83333333333331,320.3333333333333,59.550943022045104,284.7611111111111,353.8333333333333,60.75540881166285,-1.5583333333333371,-15.433333333333337,Stable,-20.708333333333343,-162.48333333333332,Improving,0.3333333333333144,-18.5,Stable,46.45641666666667,85.09,5.0,124.11483651310516,179.19,250.28,16.87,350.0,12.0,19439527.0,13099.0,11200000.0,8.5653,0.024056603773584904,146.7088,5.327546,73,0.9510565162951535,0.30901699437494745,1.0,6.123233995736766e-17,49.80783333333333,Moderate
2019-03-15,86.54166666666667,154.57500000000002,28.0,7.0,0.8649999999999999,66.5,188.0,18.57,10.25,27.97,0.0,47.02,3.24,2019,3,Summer,0,133.26666666666668,93.075,169.92499999999998,141.53333333333333,217.54166666666663,215.85833333333332,35.833333333333336,25.83333333333333,42.66666666666666,10.833333333333334,7.166666666666667,13.5,1.3666666666666665,1.1983333333333333,1.711666666666667,52.0,58.5,44.0,303.0,208.66666666666663,337.8333333333333,111.08095238095237,147.14166666666668,26.62666257819224,130.75416666666666,190.825,35.25127696322948,184.82619047619048,224.875,34.14123356536779,223.09805555555556,334.3833333333333,48.5014316593281,247.88095238095235,320.3333333333333,62.43246086221668,279.76666666666665,353.8333333333333,62.37901086237722,-6.533333333333331,-83.38333333333331,Improving,-62.96666666666661,-61.2833333333333,Improving,-20.66666666666663,-149.83333333333331,Improving,40.664791666666666,85.65,3.0,80.5985853669708,179.19,250.28,16.87,350.0,12.0,19439527.0,13099.0,11200000.0,8.731614,0.03701094716801523,146.7088,5.302241,74,0.9562348265919056,0.29260033563334836,1.0,6.123233995736766e-17,57.913833333333336,Good
2019-03-16,98.46666666666664,231.4,26.666666666666668,8.666666666666666,1.096666666666667,58.66666666666666,227.83333333333331,19.03,11.54,27.74,0.0,40.81,3.06,2019,3,Summer,1,86.54166666666667,82.39999999999999,189.76666666666665,154.57500000000002,208.7,268.39166666666665,28.0,25.33333333333333,48.66666666666666,7.0,7.5,14.166666666666666,0.8649999999999999,0.9733333333333332,2.0383333333333336,66.5,64.66666666666667,43.16666666666666,188.0,175.5,353.3333333333333,113.37619047619047,147.14166666666668,24.336260016430106,127.71083333333334,190.825,33.89592309188462,188.0690476190476,231.4,37.68131957930899,221.86499999999998,334.3833333333333,47.775002701640595,255.35714285714283,320.3333333333333,55.012913346965,275.5833333333333,353.8333333333333,61.476964349208565,16.06666666666665,-91.30000000000001,Worsening,22.700000000000017,-36.991666666666646,Worsening,52.333333333333314,-125.5,Worsening,46.90966666666666,83.465,4.0,91.70465909447537,179.19,250.28,16.87,350.0,12.0,19439527.0,13099.0,11200000.0,7.7661430000000005,0.030764075067024138,146.7088,5.224639,75,0.9611297838723007,0.27609697309746883,1.0,6.123233995736766e-17,54.907000000000004,Moderate
2019-03-17,77.825,137.85,21.166666666666668,6.0,0.9316666666666666,66.0,159.0,20.26,12.73,29.91,0.0,35.75,2.81,2019,3,Summer,1,98.46666666666664,107.56666666666666,170.86666666666667,231.4,151.90833333333333,265.175,26.666666666666668,28.666666666666668,47.333333333333336,8.666666666666666,8.666666666666666,12.666666666666666,1.096666666666667,1.1366666666666667,2.018333333333333,58.66666666666666,57.66666666666666,44.66666666666666,227.83333333333331,252.5,338.6666666666667,109.12738095238095,147.14166666666668,27.86063893236423,124.60944444444445,190.825,34.067218792153234,186.06071428571428,231.4,40.219010302125255,217.62083333333334,334.3833333333333,49.42198701516182,242.0,320.3333333333333,66.06331138469491,269.59444444444443,353.8333333333333,63.826072984263895,-29.74166666666666,-93.04166666666667,Improving,-14.058333333333337,-127.32500000000002,Improving,-93.5,-179.66666666666669,Improving,36.6595,83.39500000000001,3.0,72.48051889669142,179.19,250.28,16.87,350.0,12.0,19439527.0,13099.0,11200000.0,7.24295,0.03564858864573422,146.7088,5.017138,76,0.9657399376548549,0.2595117970697999,1.0,6.123233995736766e-17,59.71833333333334,Good
2019-03-18,125.1,145.35833333333332,34.0,12.333333333333334,1.2816666666666665,57.0,290.3333333333333,20.63,11.300000000000002,30.39,0.0,34.15,2.68,2019,3,Summer,0,77.825,147.14166666666668,156.57500000000002,137.85,201.50833333333333,243.65,21.166666666666668,36.333333333333336,40.833333333333336,6.0,12.166666666666666,12.0,0.9316666666666666,1.531666666666667,1.6833333333333331,66.0,51.833333333333336,53.16666666666666,159.0,320.3333333333333,327.6666666666667,105.97857142857143,133.26666666666668,23.7974958110785,123.56027777777778,190.825,33.52925016011376,178.03928571428568,231.4,42.17634488027892,214.34444444444446,334.3833333333333,50.87366396775913,237.71428571428572,303.8333333333333,60.906479182015254,268.35,353.8333333333333,63.01355066213772,-22.041666666666686,-31.475000000000023,Improving,-56.150000000000006,-98.29166666666669,Improving,-30.0,-37.33333333333337,Improving,45.84287500000001,83.335,5.0,116.50899985835008,179.19,250.28,16.87,350.0,12.0,19439527.0,13099.0,11200000.0,7.045144999999999,0.02125297383029342,146.7088,4.954719000000001,77,0.9700639218515071,0.2428497220959356,1.0,6.123233995736766e-17,50.519,Moderate
2019-03-19,89.44166666666666,174.75,27.5,8.333333333333334,0.7799999999999999,63.333333333333336,197.83333333333331,22.290000000000003,12.88,32.0,0.0,35.64,3.23,2019,3,Summer,0,125.1,87.70833333333333,188.89166666666665,145.35833333333332,210.6833333333333,215.96666666666667,34.0,26.33333333333333,46.333333333333336,12.333333333333334,8.0,13.666666666666666,1.2816666666666665,0.9616666666666668,2.111666666666667,57.0,54.333333333333336,44.0,290.3333333333333,192.0,352.3333333333333,106.22619047619047,133.26666666666668,23.583762966527793,120.24527777777779,190.825,31.714415504345137,172.90595238095239,231.4,39.65222184304248,212.97055555555556,334.3833333333333,51.382347091122604,238.54761904761904,303.8333333333333,60.212718162955234,263.2,353.8333333333333,62.22158524578163,1.7333333333333343,-99.44999999999999,Stable,-35.93333333333331,-41.21666666666667,Improving,5.833333333333314,-154.5,Worsening,42.073166666666665,87.4,3.0,83.29943348518995,179.19,250.28,16.87,350.0,12.0,19439527.0,13099.0,11200000.0,7.944156,0.035713627568414265,146.7088,4.674677,78,0.9741004551724205,0.22611568550828828,1.0,6.123233995736766e-17,57.4005,Good
2019-03-20,115.675,225.64166666666665,29.33333333333333,8.5,1.405,57.333333333333336,272.1666666666667,23.540000000000003,14.38,34.09,0.04,34.44,3.33,2019,3,Summer,0,89.44166666666666,132.94166666666666,130.93333333333334,174.75,224.875,245.15,27.5,37.833333333333336,34.333333333333336,8.333333333333334,9.333333333333334,11.166666666666666,0.7799999999999999,1.4766666666666666,1.28,63.333333333333336,53.0,56.833333333333336,197.83333333333331,303.8333333333333,304.3333333333333,103.75952380952381,133.26666666666668,21.09555828521898,119.73666666666666,190.825,31.659401132627696,173.0154761904762,231.4,39.82039231574448,212.3202777777778,334.3833333333333,51.08362878368621,234.0238095238095,303.0,55.49503052254738,262.1277777777778,353.8333333333333,61.763789366292656,-17.266666666666666,-15.25833333333334,Improving,0.7666666666666515,-19.508333333333354,Stable,-31.66666666666663,-32.16666666666663,Improving,49.531124999999996,89.30000000000001,4.0,107.73124347413786,179.19,250.28,16.87,350.0,12.0,19439527.0,13099.0,11200000.0,8.107176,0.028540818512963362,146.7088,4.463802,79,0.9778483415056568,0.20931464596304847,1.0,6.123233995736766e-17,52.387166666666666,Moderate
2019-03-21,112.075,156.0,30.5,9.166666666666666,1.1133333333333333,56.333333333333336,265.8333333333333,22.97,14.44,32.04,0.15,41.06,2.49,2019,3,Summer,0,115.675,133.26666666666668,190.825,225.64166666666665,141.53333333333333,228.38333333333333,29.33333333333333,35.833333333333336,53.66666666666666,8.5,10.833333333333334,15.166666666666666,1.405,1.3666666666666665,2.021666666666667,57.333333333333336,52.0,41.66666666666666,272.1666666666667,303.0,353.8333333333333,100.73214285714286,125.1,17.341933248906106,117.11166666666668,182.38333333333333,28.687161595763623,175.08214285714286,231.4,38.25895363269483,209.9075,334.3833333333333,51.9999614716738,228.71428571428572,290.3333333333333,49.21887193442581,259.19444444444446,347.6666666666667,59.29874497669379,-21.191666666666677,-78.74999999999999,Improving,14.466666666666669,-72.38333333333333,Worsening,-37.166666666666686,-88.0,Improving,43.80075000000001,91.47,4.0,104.37846649979686,179.19,250.28,16.87,350.0,12.0,19439527.0,13099.0,11200000.0,9.431482,0.022020782666371877,146.7088,4.559961,80,0.9813064702716093,0.19245158197082998,1.0,6.123233995736766e-17,53.04749999999999,Moderate
2019-03-22,129.92499999999998,165.33333333333334,33.0,8.5,1.3266666666666669,55.66666666666666,302.3333333333333,22.52,14.57,32.08,0.0,29.84,4.59,2019,3,Summer,0,112.075,86.54166666666667,122.175,156.0,154.57500000000002,286.39166666666665,30.5,28.0,33.333333333333336,9.166666666666666,7.0,9.5,1.1133333333333333,0.8649999999999999,1.195,56.333333333333336,66.5,50.333333333333336,265.8333333333333,188.0,289.1666666666667,106.9297619047619,129.92499999999998,19.089420339951026,117.36999999999999,182.38333333333333,28.76910822605742,176.61904761904762,231.4,37.5065484141331,205.8722222222222,334.3833333333333,50.53657206953155,245.04761904761904,302.3333333333333,52.328530767404324,259.6333333333333,347.6666666666667,59.57630414288599,43.38333333333331,7.749999999999986,Worsening,10.758333333333326,-121.05833333333331,Worsening,114.33333333333331,13.166666666666629,Worsening,47.72549999999999,84.96,5.0,121.00265233090435,179.19,250.28,16.87,350.0,12.0,19439527.0,13099.0,11200000.0,6.719968,0.035058239450066836,146.7088,4.635876,81,0.9844738167520922,0.1755314904214282,1.0,6.123233995736766e-17,49.8415,Moderate
2019-03-23,108.725,216.0,27.5,9.666666666666666,1.1166666666666667,54.833333333333336,255.0,22.570000000000004,13.26,33.06,0.0,33.52,4.75,2019,3,Summer,1,129.92499999999998,98.46666666666664,153.93333333333334,165.33333333333334,231.4,268.96666666666664,33.0,26.666666666666668,41.0,8.5,8.666666666666666,12.666666666666666,1.3266666666666669,1.096666666666667,1.883333333333333,55.66666666666666,58.66666666666666,46.833333333333336,302.3333333333333,227.83333333333331,325.3333333333333,108.3952380952381,129.92499999999998,18.721651320719424,115.86305555555555,182.38333333333333,27.960512975260638,174.41904761904763,225.64166666666665,34.05014368622869,204.10666666666665,334.3833333333333,49.16283841515344,248.92857142857142,302.3333333333333,51.844216180040746,257.2888888888889,347.6666666666667,58.27131240411148,10.258333333333354,-45.20833333333334,Worsening,-15.400000000000006,-52.96666666666664,Improving,27.166666666666686,-70.33333333333331,Worsening,46.977250000000005,86.90000000000002,4.0,101.25852125978507,179.19,250.28,16.87,350.0,12.0,19439527.0,13099.0,11200000.0,7.565464000000002,0.043290043290043295,146.7088,4.627440999999999,82,0.9873494423939864,0.15855938510313478,1.0,6.123233995736766e-17,53.34883333333334,Moderate
2019-03-24,99.95833333333331,155.65833333333333,28.5,7.5,0.9616666666666666,58.833333333333336,232.66666666666663,24.43,14.910000000000002,34.62,0.0,41.66,3.75,2019,3,Summer,1,108.725,77.825,123.18333333333334,216.0,137.85,334.3833333333333,27.5,21.166666666666668,32.0,9.666666666666666,6.0,9.0,1.1166666666666667,0.9316666666666666,1.2233333333333334,54.833333333333336,66.0,59.0,255.0,159.0,288.0,111.55714285714285,129.92499999999998,13.962209601551775,115.08888888888889,182.38333333333333,28.072143506686928,176.96309523809526,225.64166666666665,31.4267338928899,198.14916666666667,319.14166666666665,43.312430599038834,259.4523809523809,302.3333333333333,35.423589426125815,255.44444444444443,347.6666666666667,58.14128210270734,22.13333333333331,-23.225000000000023,Worsening,17.808333333333337,-178.725,Worsening,73.66666666666663,-55.33333333333337,Worsening,41.83645833333333,94.69,4.0,93.09388844263981,179.19,250.28,16.87,350.0,12.0,19439527.0,13099.0,11200000.0,10.177537999999998,0.037144036318613294,146.7088,4.313659,83,0.989932495087353,0.141540295217043,1.0,6.123233995736766e-17,55.69116666666667,Good
2019-03-25,124.04166666666669,141.75,32.666666666666664,11.666666666666666,1.3866666666666667,52.833333333333336,293.8333333333333,23.76,17.7,31.48,0.0,38.83,3.59,2019,3,Summer,0,99.95833333333331,125.1,135.38333333333333,155.65833333333333,145.35833333333332,272.2916666666667,28.5,34.0,35.166666666666664,7.5,12.333333333333334,9.833333333333334,0.9616666666666666,1.2816666666666665,1.575,58.833333333333336,57.0,53.5,232.66666666666663,290.3333333333333,301.6666666666667,111.40595238095239,129.92499999999998,13.795857633024507,114.71083333333333,182.38333333333333,27.865014503592853,176.44761904761907,225.64166666666665,32.054845474376485,193.79777777777778,319.14166666666665,42.148649433949906,259.9523809523809,302.3333333333333,35.95286449795774,255.18333333333334,347.6666666666667,57.94379543245985,-1.0583333333333087,-11.34166666666664,Stable,-3.60833333333332,-130.54166666666669,Stable,3.5,-7.833333333333371,Stable,44.52791666666667,91.935,5.0,115.52334551635633,179.19,250.28,16.87,350.0,12.0,19439527.0,13099.0,11200000.0,9.226008,0.028710429856714424,146.7088,4.4266879999999995,84,0.9922222094179323,0.12447926388678915,1.0,6.123233995736766e-17,51.13399999999999,Moderate
2019-03-26,119.01666666666668,142.19166666666666,34.166666666666664,9.833333333333334,1.38,56.16666666666666,275.1666666666667,23.41,14.47,33.4,0.0,32.83,3.94,2019,3,Summer,0,124.04166666666669,89.44166666666666,148.70833333333334,141.75,174.75,211.89166666666665,32.666666666666664,27.5,39.16666666666666,11.666666666666666,8.333333333333334,12.333333333333334,1.3866666666666667,0.7799999999999999,1.7133333333333336,52.833333333333336,63.333333333333336,43.66666666666666,293.8333333333333,197.83333333333331,321.6666666666667,115.6309523809524,129.92499999999998,9.937243724025343,113.72111111111111,182.38333333333333,27.133536735425196,171.79642857142858,225.64166666666665,34.60306360110211,191.47444444444446,319.14166666666665,43.02870588725693,271.0,302.3333333333333,23.359509127263518,253.63333333333333,347.6666666666667,56.712902030357796,29.575000000000017,-29.691666666666663,Worsening,-32.55833333333334,-69.69999999999999,Improving,77.33333333333337,-46.5,Worsening,44.538291666666666,88.23499999999999,4.0,110.84342765633868,179.19,250.28,16.87,350.0,12.0,19439527.0,13099.0,11200000.0,7.685503,0.03282877378141924,146.7088,4.485733,85,0.994217906893952,0.10738134666416309,1.0,6.123233995736766e-17,52.07066666666666,Moderate
2019-03-27,123.53333333333336,149.70833333333334,34.166666666666664,8.333333333333334,1.3916666666666666,56.833333333333336,290.6666666666667,24.8,15.22,34.9,0.0,27.03,3.22,2019,3,Summer,0,119.01666666666668,115.675,182.38333333333333,142.19166666666666,225.64166666666665,319.14166666666665,34.166666666666664,29.33333333333333,48.16666666666666,9.833333333333334,8.5,14.333333333333334,1.38,1.405,1.885,56.16666666666666,57.333333333333336,42.66666666666666,275.1666666666667,272.1666666666667,347.6666666666667,116.75357142857142,129.92499999999998,10.377191710873717,111.75944444444444,179.1916666666667,23.9373971725664,160.94880952380953,216.0,25.655117995537978,185.82666666666668,257.85,36.28487999544063,273.64285714285717,302.3333333333333,24.530674027714948,251.73333333333332,345.1666666666667,54.359957513255026,7.858333333333363,-58.849999999999966,Worsening,-75.93333333333331,-169.4333333333333,Improving,18.5,-57.0,Worsening,45.924708333333335,88.115,5.0,115.04992098988689,179.19,250.28,16.87,350.0,12.0,19439527.0,13099.0,11200000.0,6.70344,0.025856531049250533,146.7088,4.25124,86,0.995918996147179,0.09025161003104117,1.0,6.123233995736766e-17,50.97366666666667,Moderate
2019-03-28,109.575,175.4333333333333,26.166666666666668,10.0,1.195,61.333333333333336,259.1666666666667,28.040000000000003,19.29,36.02,0.0,26.77,2.42,2019,3,Summer,0,123.53333333333336,112.075,140.32500000000002,149.70833333333334,156.0,230.20833333333331,34.166666666666664,30.5,33.333333333333336,8.333333333333334,9.166666666666666,11.333333333333334,1.3916666666666666,1.1133333333333333,1.481666666666667,56.833333333333336,56.333333333333336,57.66666666666666,290.6666666666667,265.8333333333333,312.3333333333333,116.39642857142859,129.92499999999998,10.60555394455626,110.73444444444445,179.1916666666667,23.32250105019336,163.725,216.0,26.078313325938577,184.00083333333333,257.85,35.34044376175519,272.6904761904762,302.3333333333333,25.009151764058547,249.9611111111111,345.1666666666667,53.169804673245125,-2.5,-30.750000000000014,Stable,19.43333333333331,-54.775000000000006,Worsening,-6.666666666666629,-53.16666666666663,Improving,44.795750000000005,82.30499999999999,4.0,102.05014915650447,179.19,250.28,16.87,350.0,12.0,19439527.0,13099.0,11200000.0,7.506308000000001,0.02188559801040018,146.7088,3.704652,87,0.9973249731081555,0.07309512989807777,1.0,6.123233995736766e-17,52.59766666666666,Moderate
2019-03-29,82.66666666666667,232.41666666666663,23.0,7.166666666666667,0.8250000000000001,58.333333333333336,175.16666666666666,29.25,22.19,38.43,0.0,30.99,2.12,2019,3,Summer,0,109.575,129.92499999999998,123.66666666666669,175.4333333333333,165.33333333333334,212.0583333333333,26.166666666666668,33.0,30.83333333333333,10.0,8.5,9.666666666666666,1.195,1.3266666666666669,1.6383333333333334,61.333333333333336,55.66666666666666,53.16666666666666,259.1666666666667,302.3333333333333,280.5,109.6452380952381,124.04166666666669,14.778876988000402,109.36777777777777,179.1916666666667,23.736162608760647,173.30833333333334,232.41666666666663,36.86359302537734,184.67944444444444,257.85,36.08539498857515,254.52380952380955,293.8333333333333,40.9771196965378,246.45,345.1666666666667,54.54373881981708,-47.25833333333331,-41.000000000000014,Improving,67.08333333333329,20.35833333333332,Worsening,-127.16666666666666,-105.33333333333334,Improving,43.720416666666665,81.995,3.0,76.98969348486763,179.19,250.28,16.87,350.0,12.0,19439527.0,13099.0,11200000.0,9.064575,0.025338645418326693,146.7088,3.500525,88,0.9984354211555643,0.055916990100603484,1.0,6.123233995736766e-17,58.446666666666665,Good
2019-03-30,88.44166666666666,183.38333333333333,25.5,7.166666666666667,0.8966666666666666,63.333333333333336,194.16666666666663,29.58,21.62,38.99,0.12,33.6,2.2,2019,3,Summer,1,82.66666666666667,108.725,179.1916666666667,232.41666666666663,216.0,257.85,23.0,27.5,47.833333333333336,7.166666666666667,9.666666666666666,14.166666666666666,0.8250000000000001,1.1166666666666667,1.98,58.333333333333336,54.833333333333336,43.5,175.16666666666666,255.0,345.1666666666667,106.74761904761907,124.04166666666669,16.834797594652056,106.34277777777778,147.14166666666668,20.02305994990134,168.6488095238095,232.41666666666663,32.35350581659185,182.19722222222222,235.45,33.33498891961353,245.83333333333331,293.8333333333333,46.88431388949762,241.41666666666666,320.3333333333333,52.02920175487046,-20.28333333333333,-90.75000000000003,Improving,-32.616666666666674,-74.4666666666667,Improving,-60.83333333333337,-151.00000000000006,Improving,42.18566666666666,82.64,3.0,82.368106547873,179.19,250.28,16.87,350.0,12.0,19439527.0,13099.0,11200000.0,9.93888,0.024597037175067553,146.7088,3.4448540000000003,89,0.9992500112396835,0.03872228089217446,1.0,6.123233995736766e-17,57.18116666666666,Good
2019-03-31,116.74166666666667,153.58333333333334,28.166666666666668,9.5,1.4483333333333333,53.333333333333336,282.5,27.27,19.86,37.26,0.0,24.100000000000005,4.62,2019,3,Summer,1,88.44166666666666,99.95833333333331,93.775,183.38333333333333,155.65833333333333,197.99166666666667,25.5,28.5,24.33333333333333,7.166666666666667,7.5,6.666666666666667,0.8966666666666666,0.9616666666666666,1.01,63.333333333333336,58.833333333333336,61.66666666666666,194.16666666666663,232.66666666666663,212.0,109.14523809523811,124.04166666666669,16.901720858818216,107.10833333333333,147.14166666666668,19.96494389359332,168.35238095238097,232.41666666666663,32.50153084510075,180.71694444444444,235.45,33.59442513013724,252.95238095238093,293.8333333333333,48.31347430005264,243.76666666666668,320.3333333333333,52.24640631833017,16.78333333333336,22.96666666666667,Worsening,-2.0749999999999886,-44.40833333333333,Stable,49.83333333333337,70.5,Worsening,43.47866666666667,82.51,4.0,108.7246588739426,179.19,250.28,16.87,350.0,12.0,19439527.0,13099.0,11200000.0,6.572070000000001,0.03923844574987614,146.7088,3.8345510000000003,90,0.9997685019798909,0.021516097436222254,1.0,6.123233995736766e-17,50.984833333333334,Moderate
2019-04-01,117.04166666666669,135.525,34.666666666666664,8.166666666666666,1.2383333333333333,63.5,282.0,25.78,15.65,36.76,0.0,20.77,4.33,2019,4,Summer,0,116.74166666666667,124.04166666666669,117.83333333333331,153.58333333333334,141.75,176.85,28.166666666666668,32.666666666666664,28.83333333333333,9.5,11.666666666666666,10.0,1.4483333333333333,1.3866666666666667,1.2183333333333335,53.333333333333336,52.833333333333336,63.16666666666666,282.5,293.8333333333333,279.3333333333333,108.14523809523811,123.53333333333336,16.059571434383837,107.08194444444445,147.14166666666668,19.95079736584995,167.46309523809526,232.41666666666663,33.42282530431343,179.3394444444444,235.45,34.590914688557504,251.26190476190476,290.6666666666667,46.82887060023091,243.85555555555553,320.3333333333333,52.31123212452246,-7.0,-0.7916666666666288,Improving,-6.224999999999994,-41.32499999999999,Improving,-11.833333333333314,2.6666666666666856,Improving,44.91604166666667,83.825,4.0,109.00405695513771,179.19,250.28,16.87,350.0,12.0,19439527.0,13099.0,11200000.0,5.354506,0.03668196258383339,146.7088,4.085914,91,0.9999907397361901,0.004303538296244289,0.8660254037844387,-0.4999999999999998,51.15133333333333,Moderate
2019-04-02,122.91666666666669,195.9,31.666666666666668,9.0,1.27,52.66666666666666,288.1666666666667,27.74,18.88,37.82,0.0,18.39,2.31,2019,4,Summer,0,117.04166666666669,119.01666666666668,77.34166666666667,135.525,142.19166666666666,235.45,34.666666666666664,34.166666666666664,19.166666666666668,8.166666666666666,9.833333333333334,6.833333333333333,1.2383333333333333,1.38,0.9483333333333333,63.5,56.16666666666666,66.0,282.0,275.1666666666667,157.5,108.70238095238096,123.53333333333336,16.559454971157464,108.60111111111111,147.14166666666668,19.333741664006045,175.1357142857143,232.41666666666663,32.81371760149401,178.0211111111111,232.41666666666663,33.10022786824526,253.11904761904762,290.6666666666667,48.173366920149235,248.2111111111111,320.3333333333333,50.27323681362686,3.9000000000000057,45.57500000000002,Stable,53.70833333333334,-39.54999999999998,Worsening,13.0,130.66666666666669,Worsening,48.19666666666668,78.715,5.0,114.47560271187476,179.19,250.28,16.87,350.0,12.0,19439527.0,13099.0,11200000.0,5.101386,0.018641560188298587,146.7088,3.7552620000000005,92,0.9999166586547379,-0.01291029607500882,0.8660254037844387,-0.4999999999999998,50.208666666666666,Moderate
2019-04-03,131.625,163.59166666666667,35.166666666666664,12.333333333333334,1.53,41.833333333333336,301.6666666666667,29.23,19.56,39.21,0.0,19.07,2.34,2019,4,Summer,0,122.91666666666669,123.53333333333336,103.26666666666668,195.9,149.70833333333334,154.31666666666666,31.666666666666668,34.166666666666664,23.166666666666668,9.0,8.333333333333334,8.166666666666666,1.27,1.3916666666666666,1.1466666666666667,52.66666666666666,56.833333333333336,59.16666666666666,288.1666666666667,290.6666666666667,241.66666666666663,109.85833333333335,131.625,17.98809341285569,109.54638888888888,147.14166666666668,19.752651585343653,177.11904761904762,232.41666666666663,31.410238332267696,178.33027777777775,232.41666666666663,32.91397780981523,254.6904761904762,301.6666666666667,49.755739346166344,250.2111111111111,320.3333333333333,51.18904062344686,8.09166666666664,28.35833333333332,Worsening,13.883333333333326,9.275000000000006,Worsening,11.0,60.00000000000006,Worsening,46.198125000000005,76.07499999999999,5.0,122.58590812434316,179.19,250.28,16.87,350.0,12.0,19439527.0,13099.0,11200000.0,5.574161,0.01764373232799246,146.7088,3.503899,93,0.9995462806873573,-0.030120304846908114,0.8660254037844387,-0.4999999999999998,48.99966666666666,Moderate
2019-04-04,134.975,163.06666666666666,34.833333333333336,10.0,1.505,56.66666666666666,310.6666666666667,30.05,19.94,40.63,0.0,24.59,2.46,2019,4,Summer,0,131.625,109.575,115.16666666666669,163.59166666666667,175.4333333333333,167.31666666666666,35.166666666666664,26.166666666666668,30.83333333333333,12.333333333333334,10.0,8.666666666666666,1.53,1.195,1.3666666666666665,41.833333333333336,61.333333333333336,53.5,301.6666666666667,259.1666666666667,271.5,113.48690476190475,134.975,20.330723794947588,110.20666666666668,147.14166666666668,20.2712620035949,175.35238095238097,232.41666666666663,31.865337574808837,178.1886111111111,232.41666666666663,32.97211163988407,262.04761904761904,310.6666666666667,54.14210676421606,251.51666666666668,320.3333333333333,52.23941624095144,25.39999999999999,19.80833333333331,Worsening,-12.366666666666646,-4.25,Improving,51.5,39.166666666666686,Worsening,48.85724999999999,77.19500000000001,5.0,125.70585336435494,179.19,250.28,16.87,350.0,12.0,19439527.0,13099.0,11200000.0,7.389295000000001,0.018091560948703806,146.7088,3.365565,94,0.9988797155850336,-0.04732138832243185,0.8660254037844387,-0.4999999999999998,48.48166666666666,Moderate
