date,PM2.5,PM10,NO2,SO2,CO,O3,AQI,temp_mean_C,temp_min_C,temp_max_C,precipitation_mm,humidity_percent,wind_speed_ms,year,month,season,is_weekend
2019-11-10,183.74166666666667,277.09166666666664,47.166666666666664,13.666666666666666,1.7866666666666668,35.666666666666664,348.5,20.97,14.36,29.070000000000004,0.0,47.34,2.9599999999999995,2019,11,Autumn,1
2019-11-11,198.29166666666666,271.90000000000003,52.666666666666664,16.333333333333332,2.03,42.0,359.8333333333333,20.35,15.729999999999999,27.7,0.0,42.66,2.46,2019,11,Autumn,0
2019-11-12,179.5583333333333,220.36666666666667,47.666666666666664,15.5,1.8250000000000002,41.0,345.3333333333333,20.2,13.53,29.03,0.0,42.32,2.65,2019,11,Autumn,0
2019-11-13,185.70833333333334,298.925,47.166666666666664,14.333333333333334,1.9933333333333332,46.166666666666664,350.0,21.12,16.35,28.02,0.0,44.97,1.95,2019,11,Autumn,0
2019-11-14,133.25,220.46666666666667,35.0,10.333333333333334,1.3499999999999999,51.166666666666664,306.6666666666667,21.49,17.42,28.679999999999996,0.0,49.43,1.74,2019,11,Autumn,0
2019-11-15,201.82500000000002,287.2583333333333,50.833333333333336,15.666666666666666,2.066666666666667,42.333333333333336,362.5,20.07,14.410000000000002,28.25,0.0,51.82,2.43,2019,11,Autumn,0
2019-11-16,196.65,225.98333333333335,51.333333333333336,17.0,2.2016666666666667,41.833333333333336,358.5,20.52,13.57,29.42,0.0,59.27,4.39,2019,11,Autumn,1
2019-11-17,166.68333333333334,223.025,43.666666666666664,13.5,1.7366666666666666,47.666666666666664,335.6666666666667,20.74,14.520000000000001,29.51,0.0,51.81,5.66,2019,11,Autumn,1
2019-11-18,131.43333333333334,297.59999999999997,34.333333333333336,10.5,1.3433333333333335,56.0,301.6666666666667,19.41,13.25,27.11,0.0,53.79,3.75,2019,11,Autumn,0
2019-11-19,194.3083333333333,202.525,49.5,16.0,2.085,40.0,356.6666666666667,19.84,12.75,27.09,0.0,46.54,2.26,2019,11,Autumn,0
2019-11-20,182.35,207.66666666666666,43.5,15.666666666666666,2.0066666666666664,42.0,347.5,20.1,15.26,27.87,0.0,40.59,1.36,2019,11,Autumn,0
2019-11-21,161.98333333333332,238.35,40.0,11.5,1.6566666666666665,47.166666666666664,332.0,19.39,12.82,27.649999999999995,0.0,46.75,2.27,2019,11,Autumn,0
2019-11-22,156.625,231.625,43.333333333333336,12.166666666666666,1.705,50.5,327.8333333333333,20.09,14.24,27.95,0.0,47.29,2.11,2019,11,Autumn,0
2019-11-23,129.45833333333334,247.50833333333333,34.0,11.5,1.2366666666666666,52.333333333333336,300.0,20.84,16.29,27.87,0.0,52.16,3.33,2019,11,Autumn,1
2019-11-24,125.86666666666667,269.89166666666665,32.666666666666664,9.5,1.47,49.166666666666664,293.8333333333333,21.08,15.199999999999998,27.5,0.0,58.84,2.7999999999999994,2019,11,Autumn,1
2019-11-25,161.54999999999998,293.34999999999997,43.5,11.833333333333334,1.7566666666666666,42.5,331.3333333333333,21.67,15.43,27.76,0.0,52.76,1.55,2019,11,Autumn,0
2019-11-26,144.08333333333334,251.82500000000002,35.166666666666664,12.166666666666666,1.45,55.333333333333336,315.3333333333333,21.3,15.93,28.5,0.16,54.82,2.42,2019,11,Autumn,0
2019-11-27,168.55833333333334,228.54166666666666,45.833333333333336,13.0,1.8216666666666665,55.0,336.8333333333333,19.98,13.85,27.040000000000003,2.16,62.919999999999995,2.94,2019,11,Autumn,0
2019-11-28,178.125,237.025,47.833333333333336,15.333333333333334,1.8550000000000002,44.333333333333336,344.0,20.1,16.82,25.149999999999995,8.08,78.83,3.16,2019,11,Autumn,0
2019-11-29,181.85,268.27500000000003,45.5,14.0,1.9249999999999998,39.5,347.1666666666667,18.89,14.910000000000002,24.51,1.51,78.63,1.72,2019,11,Autumn,0
2019-11-30,195.10833333333335,220.15833333333333,50.5,15.166666666666666,2.151666666666667,41.0,357.3333333333333,16.1,10.86,23.19,0.0,62.080000000000005,2.8699999999999997,2019,11,Autumn,1
2019-12-01,124.01666666666667,246.95000000000002,34.333333333333336,10.5,1.1833333333333333,59.833333333333336,282.8333333333333,15.199999999999998,9.24,23.61,0.0,52.01,2.77,2019,12,Winter,1
2019-12-02,169.96666666666667,309.71666666666664,43.5,12.666666666666666,1.9516666666666664,47.833333333333336,337.8333333333333,14.97,7.8,23.78,0.0,46.20000000000001,3.2099999999999995,2019,12,Winter,0
2019-12-03,165.30833333333334,280.925,41.333333333333336,13.5,1.5933333333333335,47.666666666666664,334.5,15.28,7.510000000000001,24.649999999999995,0.0,41.61,3.17,2019,12,Winter,0
2019-12-04,125.70833333333333,224.025,30.166666666666668,9.5,1.2866666666666666,60.0,284.8333333333333,15.81,8.95,24.55,0.0,37.39,2.1,2019,12,Winter,0
2019-12-05,179.49166666666667,297.575,46.5,14.833333333333334,1.8549999999999998,44.333333333333336,345.3333333333333,15.910000000000002,10.800000000000002,22.600000000000005,0.0,37.36,1.18,2019,12,Winter,0
2019-12-06,161.70000000000002,309.7,41.666666666666664,13.666666666666666,1.8233333333333333,41.0,331.6666666666667,15.43,9.33,23.34,0.0,46.29999999999999,1.87,2019,12,Winter,0
2019-12-07,170.21666666666667,288.9916666666667,45.666666666666664,12.833333333333334,1.72,47.833333333333336,338.1666666666667,16.54,9.39,24.31,0.0,48.419999999999995,1.49,2019,12,Winter,1
2019-12-08,183.33333333333334,312.375,44.0,14.5,2.0766666666666667,47.0,348.3333333333333,16.61,11.72,24.290000000000003,0.0,51.09,1.6499999999999997,2019,12,Winter,1
2019-12-09,138.65833333333333,217.28333333333333,35.166666666666664,11.0,1.49,50.166666666666664,305.6666666666667,15.36,10.16,23.23,0.0,49.95000000000001,1.6499999999999997,2019,12,Winter,0
2019-12-10,132.82500000000002,235.24166666666667,35.833333333333336,11.166666666666666,1.445,52.666666666666664,303.6666666666667,15.92,10.57,23.62,0.0,42.55,1.63,2019,12,Winter,0
2019-12-11,115.05,312.3,28.0,9.166666666666666,1.1116666666666666,57.166666666666664,276.5,16.13,10.07,22.899999999999995,0.0,44.0,1.57,2019,12,Winter,0
2019-12-12,122.01666666666667,207.6833333333333,31.0,9.666666666666666,1.3766666666666667,55.333333333333336,283.0,15.58,12.96,20.86,18.42,60.85,2.7999999999999994,2019,12,Winter,0
2019-12-13,184.84166666666667,281.425,47.166666666666664,13.666666666666666,1.9666666666666668,42.666666666666664,349.1666666666667,14.61,9.47,20.53,7.77,83.62,2.99,2019,12,Winter,0
2019-12-14,125.41666666666667,304.5833333333333,33.5,8.5,1.2883333333333333,49.5,291.5,12.949999999999998,7.18,19.31,0.17,70.4,1.8500000000000003,2019,12,Winter,1
2019-12-15,190.975,207.07500000000002,48.833333333333336,15.333333333333334,1.9416666666666667,44.0,354.0,12.31,6.91,19.59,0.0,61.12,2.7900000000000005,2019,12,Winter,1
2019-12-16,164.31666666666666,228.275,42.5,12.833333333333334,1.7516666666666667,45.166666666666664,333.5,10.41,5.14,17.13,0.0,70.68,3.06,2019,12,Winter,0
2019-12-17,165.39166666666668,317.96666666666664,43.833333333333336,13.5,1.7299999999999998,43.666666666666664,334.5,10.16,4.37,17.4,0.0,69.44,3.06,2019,12,Winter,0
2019-12-18,162.18333333333334,197.5583333333333,42.666666666666664,13.0,1.5483333333333336,49.0,331.8333333333333,10.49,3.66,17.67,0.0,59.96,2.53,2019,12,Winter,0
2019-12-19,150.75,326.5,39.166666666666664,12.5,1.6416666666666666,48.166666666666664,323.3333333333333,11.910000000000002,6.25,17.51,0.0,50.93,1.21,2019,12,Winter,0
2019-12-20,167.43333333333334,307.4583333333333,43.333333333333336,14.0,1.79,44.833333333333336,336.1666666666667,13.76,8.36,19.92,0.0,49.98,1.54,2019,12,Winter,0
2019-12-21,195.475,281.64166666666665,51.333333333333336,17.166666666666668,2.015,36.0,357.5,14.199999999999998,9.05,21.62,0.0,60.93,2.59,2019,12,Winter,1
2019-12-22,193.1916666666667,267.3,51.0,14.5,2.026666666666667,40.5,355.8333333333333,11.68,5.580000000000001,20.26,0.0,62.51,3.39,2019,12,Winter,1
2019-12-23,193.91666666666666,227.875,50.166666666666664,15.5,1.9233333333333331,42.166666666666664,356.3333333333333,11.82,4.6,20.05,0.0,52.22,2.69,2019,12,Winter,0
2019-12-24,180.975,323.9916666666667,46.333333333333336,15.0,1.83,40.0,346.5,10.44,5.26,18.76,0.0,50.09,2.13,2019,12,Winter,0
2019-12-25,146.375,246.24166666666667,36.833333333333336,12.333333333333334,1.6616666666666668,52.5,317.1666666666667,9.39,2.27,19.25,0.0,54.31,3.23,2019,12,Winter,0
2019-12-26,172.57500000000002,248.15833333333333,43.5,13.0,1.8683333333333332,50.166666666666664,340.1666666666667,9.01,2.58,18.24,0.0,52.01,3.44,2019,12,Winter,0
2019-12-27,133.11666666666667,321.68333333333334,33.5,11.833333333333334,1.4416666666666667,51.833333333333336,301.8333333333333,8.05,1.55,16.26,0.0,55.85999999999999,2.06,2019,12,Winter,0
2019-12-28,195.8083333333333,296.9583333333333,48.166666666666664,16.833333333333332,1.8966666666666665,45.0,357.8333333333333,7.55,1.32,15.79,0.0,54.75,2.27,2019,12,Winter,1
2019-12-29,194.975,273.1333333333333,49.666666666666664,16.0,1.93,41.5,357.1666666666667,7.93,0.38000000000000006,17.09,0.0,54.23,1.8500000000000003,2019,12,Winter,1
2019-12-30,169.57500000000002,274.8333333333333,42.666666666666664,13.5,1.9066666666666665,48.666666666666664,337.6666666666667,8.17,2.16,18.36,0.0,56.26,2.48,2019,12,Winter,0
2019-12-31,162.65,250.4333333333333,45.333333333333336,13.833333333333334,1.7383333333333333,47.166666666666664,332.3333333333333,7.25,0.3,13.96,0.0,60.76,1.88,2019,12,Winter,0
2020-01-01,196.96666666666667,321.47499999999997,46.666666666666664,16.5,2.0816666666666666,41.833333333333336,358.8333333333333,10.12,3.8800000000000003,19.61,0.0,49.34,2.49,2020,1,Winter,0
2020-01-02,177.15833333333333,294.93333333333334,47.333333333333336,12.0,2.0033333333333334,46.666666666666664,343.5,11.99,5.3,19.36,0.0,69.13,2.19,2020,1,Winter,0
2020-01-03,163.89166666666668,224.9,39.5,12.166666666666666,1.6783333333333335,41.0,333.1666666666667,14.36,8.75,21.72,0.0,71.75,1.64,2020,1,Winter,0
2020-01-04,189.24166666666667,217.65,47.833333333333336,14.5,1.8583333333333334,44.0,353.0,13.71,8.95,21.47,0.0,62.77,2.05,2020,1,Winter,1
2020-01-05,121.26666666666667,269.23333333333335,30.333333333333332,11.333333333333334,1.28,50.833333333333336,289.1666666666667,12.94,7.95,21.51,0.0,53.66,2.1,2020,1,Winter,1
2020-01-06,156.75833333333333,308.425,39.333333333333336,11.833333333333334,1.64,49.833333333333336,325.0,13.64,8.99,21.55,0.05000000000000001,55.95000000000001,1.99,2020,1,Winter,0
2020-01-07,140.1,293.5416666666667,39.0,11.333333333333334,1.45,52.166666666666664,315.0,14.160000000000002,8.35,22.08,2.38,77.53,2.91,2020,1,Winter,0
2020-01-08,204.65833333333333,326.89166666666665,53.333333333333336,15.833333333333334,2.3366666666666664,35.333333333333336,364.5,12.800000000000002,7.73,17.75,8.79,86.36,2.45,2020,1,Winter,0
2020-01-09,136.26666666666668,216.66666666666666,35.5,11.166666666666666,1.5333333333333332,45.0,307.8333333333333,9.02,3.5,17.07,0.0,66.22,3.6,2020,1,Winter,0
2020-01-10,170.15,235.54999999999998,46.5,13.666666666666666,1.9316666666666666,44.166666666666664,338.0,8.91,1.64,18.63,0.0,53.79,3.22,2020,1,Winter,0
2020-01-11,123.85000000000001,297.65833333333336,34.333333333333336,8.833333333333334,1.3716666666666668,55.833333333333336,291.3333333333333,10.61,2.43,19.5,0.0,42.03,2.29,2020,1,Winter,1
2020-01-12,165.725,247.15,44.166666666666664,13.666666666666666,1.8016666666666667,47.333333333333336,334.5,12.910000000000002,5.72,22.33,0.0,38.82,1.96,2020,1,Winter,1
2020-01-13,145.04999999999998,310.59999999999997,40.666666666666664,11.5,1.49,50.166666666666664,318.8333333333333,13.979999999999999,6.62,24.709999999999997,0.89,63.85,4.03,2020,1,Winter,0
2020-01-14,193.91666666666666,331.71666666666664,53.0,16.0,1.9516666666666664,48.333333333333336,356.3333333333333,11.94,7.48,18.85,0.01,74.81,2.17,2020,1,Winter,0
2020-01-15,172.76666666666665,200.4416666666667,48.333333333333336,13.0,1.6016666666666666,43.5,340.0,11.97,4.56,21.0,0.0,69.35,2.22,2020,1,Winter,0
2020-01-16,201.65833333333333,201.71666666666667,52.333333333333336,16.5,2.0683333333333334,30.166666666666668,362.5,11.88,8.23,17.5,8.19,80.68,2.03,2020,1,Winter,0
2020-01-17,175.10833333333335,314.2416666666667,44.5,14.666666666666666,1.7783333333333333,39.0,341.8333333333333,12.57,7.31,19.46,1.38,75.13,2.15,2020,1,Winter,0
2020-01-18,198.79166666666666,242.6916666666667,53.5,16.666666666666668,1.8950000000000002,38.333333333333336,360.1666666666667,12.78,8.08,20.37,0.0,66.2,1.49,2020,1,Winter,1
2020-01-19,184.88333333333333,232.24166666666667,46.666666666666664,13.666666666666666,1.9516666666666664,37.833333333333336,349.5,10.55,4.34,19.27,0.0,67.46,2.83,2020,1,Winter,1
2020-01-20,152.74166666666667,217.74166666666667,39.333333333333336,12.833333333333334,1.83,46.666666666666664,322.8333333333333,10.68,3.68,18.1,0.0,67.74,2.22,2020,1,Winter,0
2020-01-21,160.48333333333332,233.1916666666667,41.833333333333336,13.166666666666666,1.5616666666666665,45.5,330.6666666666667,12.35,5.82,20.16,0.0,55.49,2.4,2020,1,Winter,0
2020-01-22,165.89166666666668,265.8333333333333,43.0,12.666666666666666,1.805,33.5,334.6666666666667,12.18,6.28,20.96,0.0,54.96,3.15,2020,1,Winter,0
2020-01-23,125.05833333333334,286.125,32.5,9.833333333333334,1.2183333333333335,57.333333333333336,293.3333333333333,10.9,4.17,20.28,0.0,59.91,4.87,2020,1,Winter,0
2020-01-24,111.84166666666665,297.22499999999997,30.5,8.166666666666666,1.3516666666666666,60.666666666666664,257.6666666666667,11.300000000000002,3.53,22.16,0.0,48.51,4.56,2020,1,Winter,0
2020-01-25,117.33333333333333,299.19166666666666,31.333333333333332,9.833333333333334,1.1283333333333332,54.166666666666664,272.6666666666667,12.14,4.7,21.59,0.0,47.51,2.34,2020,1,Winter,1
2020-01-26,127.2,303.075,35.666666666666664,10.333333333333334,1.3549999999999998,51.833333333333336,292.0,14.78,9.11,23.52,0.0,52.919999999999995,2.09,2020,1,Winter,1
2020-01-27,187.25,267.2916666666667,47.333333333333336,13.5,2.105,43.333333333333336,351.3333333333333,15.15,8.53,23.01,1.72,62.44,3.51,2020,1,Winter,0
2020-01-28,177.13333333333333,315.6333333333333,45.5,12.0,1.6933333333333334,42.166666666666664,343.5,14.729999999999999,10.79,20.12,5.739999999999999,75.33,3.2000000000000006,2020,1,Winter,0
2020-01-29,178.03333333333333,271.97499999999997,44.666666666666664,14.833333333333334,1.8666666666666665,45.5,344.1666666666667,13.04,7.62,20.82,0.55,67.39,2.41,2020,1,Winter,0
2020-01-30,132.45833333333334,330.9583333333333,34.166666666666664,11.333333333333334,1.5599999999999998,52.166666666666664,307.5,11.729999999999999,5.1,20.41,0.0,62.14000000000001,3.31,2020,1,Winter,0
2020-01-31,182.41666666666666,263.0416666666667,46.166666666666664,14.833333333333334,1.92,41.0,347.6666666666667,11.9,4.39,20.37,0.0,55.48,2.39,2020,1,Winter,0
2020-02-01,196.78333333333333,230.6,53.166666666666664,14.5,2.1283333333333334,42.166666666666664,358.6666666666667,12.72,6.760000000000001,20.85,0.0,50.51,1.93,2020,2,Winter,1
2020-02-02,197.14166666666665,251.75,51.333333333333336,13.833333333333334,2.0749999999999997,37.333333333333336,359.0,11.31,4.02,20.6,0.0,57.99,3.0499999999999994,2020,2,Winter,1
2020-02-03,171.39166666666665,322.72499999999997,46.166666666666664,14.666666666666666,1.8783333333333332,52.0,339.1666666666667,12.160000000000002,5.55,20.93,0.0,52.830000000000005,1.93,2020,2,Winter,0
2020-02-04,146.20833333333334,294.52500000000003,39.5,10.333333333333334,1.6483333333333334,52.166666666666664,318.1666666666667,12.11,3.8800000000000003,21.32,0.0,52.54999999999999,2.62,2020,2,Winter,0
2020-02-05,168.28333333333333,232.08333333333334,42.833333333333336,13.833333333333334,1.9416666666666667,48.833333333333336,336.8333333333333,12.08,4.85,20.98,0.0,54.31,3.09,2020,2,Winter,0
2020-02-06,193.6,297.34166666666664,52.5,17.166666666666668,1.9066666666666665,37.5,356.1666666666667,11.78,5.11,20.3,0.0,55.419999999999995,2.25,2020,2,Winter,0
2020-02-07,137.54999999999998,266.52500000000003,31.5,9.833333333333334,1.5266666666666666,50.166666666666664,313.0,12.11,5.97,20.78,0.0,52.99,2.7099999999999995,2020,2,Winter,0
2020-02-08,180.4416666666667,293.23333333333335,45.5,16.166666666666668,1.9749999999999999,45.0,346.3333333333333,11.92,4.38,21.64,0.0,54.03,2.97,2020,2,Winter,1
2020-02-09,150.025,213.28333333333333,40.0,12.5,1.5316666666666665,45.5,322.5,13.19,5.61,23.01,0.0,49.35999999999999,2.17,2020,2,Winter,1
2020-02-10,170.92499999999998,224.1833333333333,40.666666666666664,13.833333333333334,1.6433333333333333,42.5,338.6666666666667,13.75,6.169999999999999,22.55,0.0,46.54,2.06,2020,2,Winter,0
2020-02-11,151.39166666666668,267.69166666666666,39.0,10.666666666666666,1.4566666666666668,51.0,323.6666666666667,14.64,8.59,23.22,0.0,45.45000000000001,1.78,2020,2,Winter,0
2020-02-12,183.92499999999998,230.39166666666665,45.833333333333336,15.0,1.965,49.0,348.8333333333333,16.1,7.55,26.56,0.0,46.24,3.33,2020,2,Winter,0
2020-02-13,199.28333333333333,304.69166666666666,47.666666666666664,16.333333333333332,1.905,37.166666666666664,360.3333333333333,18.3,10.41,29.24,0.0,50.25,4.87,2020,2,Winter,0
2020-02-14,162.5,265.09166666666664,41.833333333333336,13.833333333333334,1.5883333333333332,49.333333333333336,332.1666666666667,17.24,10.76,26.72,0.0,45.32,5.599999999999999,2020,2,Winter,0
2020-02-15,187.86666666666667,314.72499999999997,47.5,13.833333333333334,1.89,44.833333333333336,351.6666666666667,15.76,7.48,27.290000000000003,0.0,35.21,4.56,2020,2,Winter,1
2020-02-16,161.025,313.0416666666667,43.166666666666664,13.0,1.7233333333333334,46.666666666666664,331.0,16.97,7.11,28.570000000000004,0.0,32.71,3.26,2020,2,Winter,1
2020-02-17,167.06666666666666,197.33333333333334,43.833333333333336,13.833333333333334,1.97,46.666666666666664,335.6666666666667,17.25,9.1,28.3,0.0,31.399999999999995,3.22,2020,2,Winter,0
2020-02-18,143.35833333333332,235.74166666666667,35.0,11.166666666666666,1.6283333333333332,48.0,316.1666666666667,16.78,7.36,28.03,0.0,31.709999999999997,3.3800000000000003,2020,2,Winter,0
2020-02-19,185.70000000000002,328.1666666666667,49.333333333333336,14.166666666666666,1.9716666666666667,46.166666666666664,350.1666666666667,18.99,9.24,28.86,0.0,28.070000000000004,3.8800000000000003,2020,2,Winter,0
2020-02-20,180.28333333333333,327.68333333333334,46.0,15.5,1.75,39.166666666666664,345.6666666666667,19.34,12.37,28.74,2.46,40.56,5.96,2020,2,Winter,0
2020-02-21,123.51666666666667,234.1833333333333,29.666666666666668,9.166666666666666,1.2833333333333332,53.666666666666664,292.0,16.68,12.22,23.23,5.14,68.48,5.06,2020,2,Winter,0
2020-02-22,152.025,237.64166666666665,40.5,10.666666666666666,1.5533333333333335,45.0,324.1666666666667,16.79,9.61,24.040000000000003,0.02,69.13,2.7099999999999995,2020,2,Winter,1
2020-02-23,182.48333333333335,246.85,47.5,15.833333333333334,2.046666666666667,48.5,347.6666666666667,18.57,11.61,27.01,0.07,59.5,1.96,2020,2,Winter,1
2020-02-24,143.53333333333333,286.875,38.5,10.333333333333334,1.4616666666666667,49.666666666666664,317.6666666666667,18.56,12.339999999999998,27.03,0.0,57.22,2.9500000000000006,2020,2,Winter,0
2020-02-25,174.79166666666666,283.84999999999997,42.833333333333336,13.833333333333334,1.8116666666666665,45.166666666666664,341.8333333333333,18.54,11.43,26.92,0.0,51.169999999999995,2.94,2020,2,Winter,0
2020-02-26,187.225,258.60833333333335,48.166666666666664,13.833333333333334,2.03,43.0,351.1666666666667,19.42,11.56,28.5,0.04,50.19,2.35,2020,2,Winter,0
2020-02-27,146.07500000000002,250.8083333333333,36.833333333333336,10.833333333333334,1.6849999999999998,45.5,319.6666666666667,19.04,11.74,29.05,0.0,55.24,2.78,2020,2,Winter,0
2020-02-28,152.04999999999998,236.775,40.166666666666664,13.666666666666666,1.5416666666666667,43.333333333333336,324.1666666666667,20.25,12.38,29.52,0.0,56.27,4.79,2020,2,Winter,0
2020-02-29,161.525,254.08333333333334,41.833333333333336,11.166666666666666,1.765,44.5,331.6666666666667,20.0,13.63,26.64,8.21,64.26,4.42,2020,2,Winter,1
2020-03-01,118.64166666666667,236.11666666666667,34.833333333333336,10.166666666666666,1.28,63.666666666666664,284.6666666666667,20.44,14.46,27.94,0.22,65.18,2.92,2020,3,Summer,1
2020-03-02,85.75,217.23333333333335,21.166666666666668,6.5,1.0633333333333332,68.66666666666667,185.33333333333334,20.97,13.94,28.959999999999997,0.0,53.09,1.7,2020,3,Summer,0
2020-03-03,100.81666666666666,165.04166666666666,28.0,6.833333333333333,0.9533333333333333,58.166666666666664,234.66666666666666,20.72,13.770000000000001,29.53,0.0,49.06,2.41,2020,3,Summer,0
2020-03-04,76.72500000000001,230.04166666666666,23.166666666666668,6.666666666666667,0.8766666666666666,64.33333333333333,155.33333333333334,20.96,13.770000000000001,29.649999999999995,8.86,54.54999999999999,2.55,2020,3,Summer,0
2020-03-05,112.56666666666666,235.48333333333335,29.166666666666668,7.5,1.2416666666666667,57.833333333333336,270.5,19.44,14.07,26.179999999999996,13.949999999999998,76.63,3.86,2020,3,Summer,0
2020-03-06,81.02499999999999,158.29166666666666,19.666666666666668,5.666666666666667,0.9333333333333332,60.166666666666664,169.66666666666666,17.22,13.770000000000001,22.61,26.36,83.64,4.36,2020,3,Summer,0
2020-03-07,97.60833333333333,195.76666666666665,26.0,8.333333333333334,1.065,57.833333333333336,225.0,16.75,10.729999999999999,23.83,0.11,70.23,2.56,2020,3,Summer,1
2020-03-08,124.48333333333333,163.56666666666666,35.333333333333336,9.833333333333334,1.4349999999999998,53.666666666666664,296.6666666666667,17.57,11.339999999999998,26.03,0.0,58.24,2.83,2020,3,Summer,1
2020-03-09,116.76666666666667,208.71666666666667,27.833333333333332,10.333333333333334,1.4133333333333333,51.166666666666664,283.1666666666667,17.31,9.53,26.42,0.0,54.89000000000001,4.29,2020,3,Summer,0
2020-03-10,75.64166666666667,175.46666666666667,17.166666666666668,8.0,0.9283333333333333,55.166666666666664,153.0,18.1,9.37,27.28,0.01,50.25,2.14,2020,3,Summer,0
2020-03-11,109.41666666666667,206.15,31.0,9.333333333333334,1.22,58.666666666666664,260.0,19.6,13.28,27.040000000000003,1.8,66.35,3.23,2020,3,Summer,0
2020-03-12,124.88333333333333,186.975,30.166666666666668,9.5,1.2983333333333333,55.0,290.5,20.64,13.910000000000002,27.959999999999997,0.33,55.830000000000005,2.75,2020,3,Summer,0
2020-03-13,116.79166666666667,228.71666666666667,28.666666666666668,9.333333333333334,1.1883333333333332,55.166666666666664,273.0,18.82,10.85,28.05,0.0,38.63,2.9599999999999995,2020,3,Summer,0
2020-03-14,130.40833333333333,217.71666666666667,36.5,10.166666666666666,1.535,49.5,301.6666666666667,16.52,9.23,24.649999999999995,6.86,53.03,2.3,2020,3,Summer,1
2020-03-15,77.29166666666667,186.98333333333335,21.5,5.833333333333333,0.9083333333333333,65.0,157.33333333333334,17.16,10.36,24.540000000000003,1.34,56.76,1.66,2020,3,Summer,1
2020-03-16,77.85833333333333,171.83333333333334,21.666666666666668,7.333333333333333,0.855,57.5,159.16666666666666,19.22,11.36,27.34,0.0,54.79999999999999,2.21,2020,3,Summer,0
2020-03-17,80.7,222.54999999999998,20.0,4.166666666666667,0.7616666666666667,58.333333333333336,168.66666666666666,20.74,12.24,29.540000000000003,0.0,49.51,2.94,2020,3,Summer,0
2020-03-18,116.10833333333333,228.51666666666665,30.5,8.333333333333334,0.9433333333333334,53.166666666666664,273.5,21.820000000000004,13.31,30.75,0.0,47.23,3.03,2020,3,Summer,0
2020-03-19,97.14999999999999,155.63333333333333,24.333333333333332,6.833333333333333,1.0999999999999999,60.333333333333336,220.0,22.959999999999997,16.59,31.67,0.0,51.28,2.34,2020,3,Summer,0
2020-03-20,108.5,197.625,28.666666666666668,9.0,1.2633333333333334,53.666666666666664,256.3333333333333,23.540000000000003,16.33,31.49,0.01,52.56,1.88,2020,3,Summer,0
2020-03-21,97.69166666666666,209.21666666666667,26.833333333333332,6.833333333333333,0.9866666666666667,58.166666666666664,225.16666666666666,24.27,16.67,32.65,0.0,47.19,1.7,2020,3,Summer,1
2020-03-22,142.99166666666667,225.70833333333334,37.833333333333336,10.333333333333334,1.5266666666666666,53.666666666666664,315.8333333333333,23.47,16.24,32.36,0.0,50.28,2.89,2020,3,Summer,1
2020-03-23,125.325,210.0583333333333,34.5,11.166666666666666,1.4616666666666667,47.5,292.0,23.02,15.42,30.929999999999996,0.0,51.47,2.0,2020,3,Summer,0
2020-03-24,77.85000000000001,167.525,24.666666666666668,6.666666666666667,0.91,64.0,159.0,23.820000000000004,18.31,31.37,0.91,52.12,2.34,2020,3,Summer,0
2020-03-25,133.91666666666666,243.0666666666667,34.833333333333336,10.833333333333334,1.4416666666666667,57.0,308.8333333333333,25.040000000000003,17.88,33.43,0.0,50.62,2.7099999999999995,2020,3,Summer,0
2020-03-26,126.69166666666666,202.03333333333333,37.166666666666664,11.0,1.365,52.0,288.8333333333333,23.709999999999997,18.73,30.74,0.26,57.57,3.15,2020,3,Summer,0
2020-03-27,102.53333333333335,167.5,28.166666666666668,8.166666666666666,1.07,67.33333333333333,241.5,21.97,17.51,27.7,6.68,70.1,3.02,2020,3,Summer,0
2020-03-28,128.04166666666666,189.70833333333334,31.166666666666668,10.0,1.3333333333333333,53.833333333333336,300.6666666666667,22.03,14.550000000000002,30.5,0.02,58.56,3.28,2020,3,Summer,1
2020-03-29,94.45,228.0666666666667,26.333333333333332,6.666666666666667,0.9183333333333333,60.333333333333336,214.33333333333334,22.48,14.660000000000002,31.209999999999997,0.0,48.04999999999999,4.31,2020,3,Summer,1
2020-03-30,68.125,180.23333333333335,16.0,5.833333333333333,0.9816666666666666,67.16666666666667,130.33333333333334,22.09,14.229999999999999,31.91,0.0,49.70000000000001,3.86,2020,3,Summer,0
2020-03-31,102.54166666666667,218.25833333333333,25.333333333333332,7.333333333333333,1.1066666666666667,61.0,235.0,22.92,14.17,32.5,0.66,51.15,3.59,2020,3,Summer,0
2020-04-01,91.75833333333333,146.07500000000002,24.166666666666668,7.666666666666667,1.12,58.5,205.5,24.62,17.17,33.88,0.9899999999999999,53.49,2.43,2020,4,Summer,0
2020-04-02,105.925,205.64166666666665,31.0,8.333333333333334,1.1133333333333333,57.166666666666664,250.5,23.42,15.38,32.12,0.0,50.47,4.26,2020,4,Summer,0
2020-04-03,99.02499999999999,200.67499999999998,27.666666666666668,8.833333333333334,1.1483333333333334,61.0,228.5,22.59,14.339999999999998,31.95,0.0,44.25,4.04,2020,4,Summer,0
2020-04-04,90.73333333333333,202.0583333333333,26.833333333333332,7.5,1.02,61.166666666666664,202.0,23.709999999999997,14.96,33.55,0.0,40.97,3.4599999999999995,2020,4,Summer,1
2020-04-05,94.075,175.45833333333334,28.5,7.833333333333333,1.09,61.333333333333336,213.16666666666666,25.570000000000004,17.01,34.88,0.0,40.65,2.11,2020,4,Summer,1
